Tacticam File,Matched Broadcast File,Similarity Score
tacticam_frame194_player10.jpg,broadcast_frame122_player8.jpg,0.951
tacticam_frame194_player11.jpg,broadcast_frame124_player6.jpg,0.9435
tacticam_frame194_player12.jpg,broadcast_frame101_player8.jpg,0.9538
tacticam_frame194_player13.jpg,broadcast_frame108_player3.jpg,0.9558
tacticam_frame194_player14.jpg,broadcast_frame12_player5.jpg,0.9357
tacticam_frame194_player2.jpg,broadcast_frame79_player4.jpg,0.9647
tacticam_frame194_player3.jpg,broadcast_frame98_player4.jpg,0.9591
tacticam_frame194_player4.jpg,broadcast_frame42_player7.jpg,0.9527
tacticam_frame194_player5.jpg,broadcast_frame86_player4.jpg,0.9632
tacticam_frame194_player6.jpg,broadcast_frame81_player10.jpg,0.9614
tacticam_frame194_player7.jpg,broadcast_frame48_player5.jpg,0.95
tacticam_frame194_player8.jpg,broadcast_frame104_player7.jpg,0.9675
tacticam_frame194_player9.jpg,broadcast_frame117_player3.jpg,0.9612
tacticam_frame195_player0.jpg,broadcast_frame115_player6.jpg,0.956
tacticam_frame195_player1.jpg,broadcast_frame97_player1.jpg,0.9694
tacticam_frame195_player10.jpg,broadcast_frame32_player4.jpg,0.9544
tacticam_frame195_player11.jpg,broadcast_frame101_player8.jpg,0.9643
tacticam_frame195_player12.jpg,broadcast_frame104_player7.jpg,0.9608
tacticam_frame195_player13.jpg,broadcast_frame12_player5.jpg,0.9333
tacticam_frame195_player14.jpg,broadcast_frame17_player8.jpg,0.9577
tacticam_frame195_player15.jpg,broadcast_frame98_player4.jpg,0.962
tacticam_frame195_player2.jpg,broadcast_frame79_player4.jpg,0.9612
tacticam_frame195_player3.jpg,broadcast_frame98_player4.jpg,0.9625
tacticam_frame195_player4.jpg,broadcast_frame115_player6.jpg,0.9663
tacticam_frame195_player5.jpg,broadcast_frame97_player1.jpg,0.957
tacticam_frame195_player6.jpg,broadcast_frame41_player7.jpg,0.9549
tacticam_frame195_player7.jpg,broadcast_frame109_player1.jpg,0.9509
tacticam_frame195_player8.jpg,broadcast_frame98_player4.jpg,0.9648
tacticam_frame195_player9.jpg,broadcast_frame122_player7.jpg,0.9537
tacticam_frame196_player0.jpg,broadcast_frame117_player3.jpg,0.9638
tacticam_frame196_player1.jpg,broadcast_frame105_player1.jpg,0.9757
tacticam_frame196_player10.jpg,broadcast_frame117_player3.jpg,0.9646
tacticam_frame196_player11.jpg,broadcast_frame122_player7.jpg,0.961
tacticam_frame196_player12.jpg,broadcast_frame101_player8.jpg,0.9629
tacticam_frame196_player13.jpg,broadcast_frame106_player3.jpg,0.9558
tacticam_frame196_player14.jpg,broadcast_frame12_player5.jpg,0.943
tacticam_frame196_player15.jpg,broadcast_frame104_player7.jpg,0.9691
tacticam_frame196_player2.jpg,broadcast_frame120_player4.jpg,0.9676
tacticam_frame196_player3.jpg,broadcast_frame41_player7.jpg,0.9534
tacticam_frame196_player4.jpg,broadcast_frame98_player4.jpg,0.9644
tacticam_frame196_player5.jpg,broadcast_frame98_player4.jpg,0.9476
tacticam_frame196_player6.jpg,broadcast_frame25_player10.jpg,0.9497
tacticam_frame196_player7.jpg,broadcast_frame25_player8.jpg,0.9644
tacticam_frame196_player8.jpg,broadcast_frame105_player1.jpg,0.9624
tacticam_frame196_player9.jpg,broadcast_frame66_player5.jpg,0.9619
tacticam_frame197_player0.jpg,broadcast_frame117_player3.jpg,0.9706
tacticam_frame197_player1.jpg,broadcast_frame17_player8.jpg,0.9733
tacticam_frame197_player10.jpg,broadcast_frame122_player7.jpg,0.949
tacticam_frame197_player11.jpg,broadcast_frame101_player8.jpg,0.9418
tacticam_frame197_player12.jpg,broadcast_frame25_player10.jpg,0.9508
tacticam_frame197_player13.jpg,broadcast_frame98_player4.jpg,0.9404
tacticam_frame197_player14.jpg,broadcast_frame97_player1.jpg,0.9724
tacticam_frame197_player15.jpg,broadcast_frame12_player5.jpg,0.9489
tacticam_frame197_player2.jpg,broadcast_frame98_player4.jpg,0.9654
tacticam_frame197_player3.jpg,broadcast_frame32_player4.jpg,0.914
tacticam_frame197_player4.jpg,broadcast_frame41_player7.jpg,0.9453
tacticam_frame197_player5.jpg,broadcast_frame79_player4.jpg,0.9595
tacticam_frame197_player6.jpg,broadcast_frame17_player10.jpg,0.96
tacticam_frame197_player7.jpg,broadcast_frame101_player8.jpg,0.9688
tacticam_frame197_player8.jpg,broadcast_frame116_player7.jpg,0.9732
tacticam_frame197_player9.jpg,broadcast_frame97_player2.jpg,0.9705
tacticam_frame198_player0.jpg,broadcast_frame116_player7.jpg,0.9546
tacticam_frame198_player1.jpg,broadcast_frame14_player1.jpg,0.9558
tacticam_frame198_player10.jpg,broadcast_frame122_player7.jpg,0.9462
tacticam_frame198_player11.jpg,broadcast_frame105_player1.jpg,0.9617
tacticam_frame198_player12.jpg,broadcast_frame84_player11.jpg,0.9792
tacticam_frame198_player13.jpg,broadcast_frame86_player4.jpg,0.964
tacticam_frame198_player14.jpg,broadcast_frame80_player12.jpg,0.9565
tacticam_frame198_player15.jpg,broadcast_frame98_player4.jpg,0.962
tacticam_frame198_player16.jpg,broadcast_frame117_player3.jpg,0.965
tacticam_frame198_player17.jpg,broadcast_frame101_player8.jpg,0.9577
tacticam_frame198_player2.jpg,broadcast_frame17_player10.jpg,0.9447
tacticam_frame198_player3.jpg,broadcast_frame48_player5.jpg,0.9601
tacticam_frame198_player4.jpg,broadcast_frame42_player7.jpg,0.9566
tacticam_frame198_player5.jpg,broadcast_frame98_player4.jpg,0.9596
tacticam_frame198_player6.jpg,broadcast_frame97_player1.jpg,0.9587
tacticam_frame198_player7.jpg,broadcast_frame79_player4.jpg,0.957
tacticam_frame198_player8.jpg,broadcast_frame116_player7.jpg,0.9551
tacticam_frame198_player9.jpg,broadcast_frame116_player7.jpg,0.9702
tacticam_frame199_player0.jpg,broadcast_frame115_player6.jpg,0.9688
tacticam_frame199_player1.jpg,broadcast_frame41_player9.jpg,0.9593
tacticam_frame199_player10.jpg,broadcast_frame113_player6.jpg,0.9807
tacticam_frame199_player11.jpg,broadcast_frame105_player1.jpg,0.9629
tacticam_frame199_player12.jpg,broadcast_frame98_player4.jpg,0.961
tacticam_frame199_player13.jpg,broadcast_frame95_player4.jpg,0.968
tacticam_frame199_player14.jpg,broadcast_frame69_player9.jpg,0.9497
tacticam_frame199_player15.jpg,broadcast_frame85_player7.jpg,0.9459
tacticam_frame199_player16.jpg,broadcast_frame116_player7.jpg,0.9548
tacticam_frame199_player2.jpg,broadcast_frame121_player6.jpg,0.9386
tacticam_frame199_player3.jpg,broadcast_frame98_player4.jpg,0.965
tacticam_frame199_player4.jpg,broadcast_frame98_player4.jpg,0.9475
tacticam_frame199_player5.jpg,broadcast_frame17_player10.jpg,0.9612
tacticam_frame199_player6.jpg,broadcast_frame100_player10.jpg,0.9448
tacticam_frame199_player7.jpg,broadcast_frame54_player9.jpg,0.9527
tacticam_frame199_player8.jpg,broadcast_frame116_player7.jpg,0.9715
tacticam_frame199_player9.jpg,broadcast_frame116_player7.jpg,0.9421
tacticam_frame19_player0.jpg,broadcast_frame17_player8.jpg,0.9555
tacticam_frame19_player1.jpg,broadcast_frame17_player8.jpg,0.9694
tacticam_frame19_player10.jpg,broadcast_frame81_player10.jpg,0.9706
tacticam_frame19_player11.jpg,broadcast_frame13_player9.jpg,0.9441
tacticam_frame19_player12.jpg,broadcast_frame109_player3.jpg,0.9624
tacticam_frame19_player13.jpg,broadcast_frame119_player10.jpg,0.9358
tacticam_frame19_player14.jpg,broadcast_frame13_player11.jpg,0.9543
tacticam_frame19_player15.jpg,broadcast_frame116_player7.jpg,0.9814
tacticam_frame19_player16.jpg,broadcast_frame13_player8.jpg,0.9298
tacticam_frame19_player2.jpg,broadcast_frame41_player9.jpg,0.954
tacticam_frame19_player3.jpg,broadcast_frame108_player8.jpg,0.9622
tacticam_frame19_player4.jpg,broadcast_frame74_player5.jpg,0.941
tacticam_frame19_player5.jpg,broadcast_frame105_player1.jpg,0.9785
tacticam_frame19_player6.jpg,broadcast_frame36_player6.jpg,0.9531
tacticam_frame19_player7.jpg,broadcast_frame31_player0.jpg,0.9576
tacticam_frame19_player8.jpg,broadcast_frame101_player8.jpg,0.964
tacticam_frame19_player9.jpg,broadcast_frame80_player4.jpg,0.9586
tacticam_frame1_player0.jpg,broadcast_frame81_player10.jpg,0.9604
tacticam_frame1_player1.jpg,broadcast_frame13_player9.jpg,0.969
tacticam_frame1_player10.jpg,broadcast_frame31_player8.jpg,0.9509
tacticam_frame1_player11.jpg,broadcast_frame104_player2.jpg,0.9611
tacticam_frame1_player12.jpg,broadcast_frame39_player7.jpg,0.9469
tacticam_frame1_player13.jpg,broadcast_frame116_player7.jpg,0.9513
tacticam_frame1_player14.jpg,broadcast_frame25_player8.jpg,0.9653
tacticam_frame1_player15.jpg,broadcast_frame78_player9.jpg,0.9571
tacticam_frame1_player16.jpg,broadcast_frame74_player5.jpg,0.9524
tacticam_frame1_player17.jpg,broadcast_frame90_player1.jpg,0.9439
tacticam_frame1_player2.jpg,broadcast_frame40_player8.jpg,0.9358
tacticam_frame1_player3.jpg,broadcast_frame104_player7.jpg,0.9663
tacticam_frame1_player4.jpg,broadcast_frame112_player5.jpg,0.9586
tacticam_frame1_player5.jpg,broadcast_frame107_player1.jpg,0.9544
tacticam_frame1_player6.jpg,broadcast_frame17_player10.jpg,0.9361
tacticam_frame1_player7.jpg,broadcast_frame78_player1.jpg,0.9536
tacticam_frame1_player8.jpg,broadcast_frame83_player9.jpg,0.96
tacticam_frame1_player9.jpg,broadcast_frame96_player2.jpg,0.9515
tacticam_frame200_player0.jpg,broadcast_frame104_player7.jpg,0.9782
tacticam_frame200_player1.jpg,broadcast_frame25_player10.jpg,0.9519
tacticam_frame200_player10.jpg,broadcast_frame101_player8.jpg,0.9393
tacticam_frame200_player11.jpg,broadcast_frame116_player7.jpg,0.9661
tacticam_frame200_player12.jpg,broadcast_frame85_player3.jpg,0.9469
tacticam_frame200_player13.jpg,broadcast_frame117_player3.jpg,0.97
tacticam_frame200_player14.jpg,broadcast_frame41_player7.jpg,0.9699
tacticam_frame200_player15.jpg,broadcast_frame98_player4.jpg,0.972
tacticam_frame200_player2.jpg,broadcast_frame72_player6.jpg,0.9405
tacticam_frame200_player3.jpg,broadcast_frame24_player10.jpg,0.9561
tacticam_frame200_player4.jpg,broadcast_frame82_player8.jpg,0.9731
tacticam_frame200_player5.jpg,broadcast_frame98_player4.jpg,0.9569
tacticam_frame200_player6.jpg,broadcast_frame19_player7.jpg,0.9373
tacticam_frame200_player7.jpg,broadcast_frame39_player7.jpg,0.9642
tacticam_frame200_player8.jpg,broadcast_frame13_player3.jpg,0.9346
tacticam_frame200_player9.jpg,broadcast_frame116_player7.jpg,0.9653
tacticam_frame20_player0.jpg,broadcast_frame69_player0.jpg,0.9431
tacticam_frame20_player1.jpg,broadcast_frame13_player9.jpg,0.9412
tacticam_frame20_player10.jpg,broadcast_frame116_player4.jpg,0.9619
tacticam_frame20_player2.jpg,broadcast_frame12_player8.jpg,0.9518
tacticam_frame20_player3.jpg,broadcast_frame12_player8.jpg,0.9645
tacticam_frame20_player4.jpg,broadcast_frame36_player6.jpg,0.9591
tacticam_frame20_player5.jpg,broadcast_frame33_player9.jpg,0.9355
tacticam_frame20_player6.jpg,broadcast_frame102_player3.jpg,0.9589
tacticam_frame20_player7.jpg,broadcast_frame81_player10.jpg,0.959
tacticam_frame20_player8.jpg,broadcast_frame120_player4.jpg,0.9443
tacticam_frame20_player9.jpg,broadcast_frame12_player8.jpg,0.9494
tacticam_frame21_player0.jpg,broadcast_frame35_player9.jpg,0.9394
tacticam_frame21_player1.jpg,broadcast_frame13_player9.jpg,0.971
tacticam_frame21_player10.jpg,broadcast_frame98_player4.jpg,0.9657
tacticam_frame21_player11.jpg,broadcast_frame81_player10.jpg,0.9671
tacticam_frame21_player12.jpg,broadcast_frame81_player10.jpg,0.9621
tacticam_frame21_player2.jpg,broadcast_frame24_player10.jpg,0.9549
tacticam_frame21_player3.jpg,broadcast_frame116_player8.jpg,0.9721
tacticam_frame21_player4.jpg,broadcast_frame29_player4.jpg,0.9523
tacticam_frame21_player5.jpg,broadcast_frame109_player8.jpg,0.9669
tacticam_frame21_player6.jpg,broadcast_frame121_player7.jpg,0.9555
tacticam_frame21_player7.jpg,broadcast_frame112_player5.jpg,0.9667
tacticam_frame21_player8.jpg,broadcast_frame69_player0.jpg,0.946
tacticam_frame21_player9.jpg,broadcast_frame98_player4.jpg,0.9653
tacticam_frame22_player0.jpg,broadcast_frame25_player8.jpg,0.9767
tacticam_frame22_player1.jpg,broadcast_frame116_player7.jpg,0.9502
tacticam_frame22_player10.jpg,broadcast_frame51_player6.jpg,0.9433
tacticam_frame22_player11.jpg,broadcast_frame104_player2.jpg,0.9577
tacticam_frame22_player12.jpg,broadcast_frame117_player3.jpg,0.9653
tacticam_frame22_player2.jpg,broadcast_frame17_player11.jpg,0.9594
tacticam_frame22_player3.jpg,broadcast_frame31_player0.jpg,0.9595
tacticam_frame22_player4.jpg,broadcast_frame13_player11.jpg,0.9489
tacticam_frame22_player5.jpg,broadcast_frame115_player6.jpg,0.9742
tacticam_frame22_player6.jpg,broadcast_frame79_player4.jpg,0.97
tacticam_frame22_player7.jpg,broadcast_frame98_player4.jpg,0.9669
tacticam_frame22_player8.jpg,broadcast_frame97_player7.jpg,0.9476
tacticam_frame22_player9.jpg,broadcast_frame110_player7.jpg,0.9627
tacticam_frame23_player0.jpg,broadcast_frame25_player8.jpg,0.9724
tacticam_frame23_player1.jpg,broadcast_frame39_player7.jpg,0.9595
tacticam_frame23_player10.jpg,broadcast_frame108_player2.jpg,0.9461
tacticam_frame23_player11.jpg,broadcast_frame117_player3.jpg,0.9764
tacticam_frame23_player12.jpg,broadcast_frame97_player4.jpg,0.9684
tacticam_frame23_player13.jpg,broadcast_frame83_player9.jpg,0.9707
tacticam_frame23_player14.jpg,broadcast_frame104_player2.jpg,0.9528
tacticam_frame23_player2.jpg,broadcast_frame59_player0.jpg,0.9674
tacticam_frame23_player3.jpg,broadcast_frame57_player0.jpg,0.956
tacticam_frame23_player4.jpg,broadcast_frame11_player12.jpg,0.9497
tacticam_frame23_player5.jpg,broadcast_frame25_player10.jpg,0.9658
tacticam_frame23_player6.jpg,broadcast_frame98_player4.jpg,0.9513
tacticam_frame23_player7.jpg,broadcast_frame99_player3.jpg,0.9695
tacticam_frame23_player8.jpg,broadcast_frame63_player7.jpg,0.9265
tacticam_frame23_player9.jpg,broadcast_frame21_player7.jpg,0.9718
tacticam_frame24_player0.jpg,broadcast_frame59_player0.jpg,0.9623
tacticam_frame24_player1.jpg,broadcast_frame36_player6.jpg,0.9577
tacticam_frame24_player10.jpg,broadcast_frame69_player0.jpg,0.9422
tacticam_frame24_player11.jpg,broadcast_frame117_player3.jpg,0.9709
tacticam_frame24_player12.jpg,broadcast_frame21_player7.jpg,0.9695
tacticam_frame24_player13.jpg,broadcast_frame122_player7.jpg,0.976
tacticam_frame24_player14.jpg,broadcast_frame21_player7.jpg,0.971
tacticam_frame24_player2.jpg,broadcast_frame108_player8.jpg,0.9736
tacticam_frame24_player3.jpg,broadcast_frame112_player5.jpg,0.9661
tacticam_frame24_player4.jpg,broadcast_frame25_player10.jpg,0.9581
tacticam_frame24_player5.jpg,broadcast_frame109_player2.jpg,0.9326
tacticam_frame24_player6.jpg,broadcast_frame122_player8.jpg,0.9595
tacticam_frame24_player7.jpg,broadcast_frame117_player3.jpg,0.9741
tacticam_frame24_player8.jpg,broadcast_frame13_player8.jpg,0.9472
tacticam_frame24_player9.jpg,broadcast_frame90_player8.jpg,0.9456
tacticam_frame25_player0.jpg,broadcast_frame23_player10.jpg,0.9603
tacticam_frame25_player1.jpg,broadcast_frame13_player11.jpg,0.936
tacticam_frame25_player10.jpg,broadcast_frame37_player8.jpg,0.9477
tacticam_frame25_player11.jpg,broadcast_frame104_player2.jpg,0.969
tacticam_frame25_player12.jpg,broadcast_frame101_player8.jpg,0.971
tacticam_frame25_player13.jpg,broadcast_frame122_player8.jpg,0.9594
tacticam_frame25_player14.jpg,broadcast_frame13_player2.jpg,0.9557
tacticam_frame25_player15.jpg,broadcast_frame41_player9.jpg,0.9536
tacticam_frame25_player16.jpg,broadcast_frame116_player7.jpg,0.9799
tacticam_frame25_player2.jpg,broadcast_frame12_player8.jpg,0.9705
tacticam_frame25_player3.jpg,broadcast_frame82_player8.jpg,0.98
tacticam_frame25_player4.jpg,broadcast_frame25_player10.jpg,0.9671
tacticam_frame25_player5.jpg,broadcast_frame104_player7.jpg,0.9687
tacticam_frame25_player6.jpg,broadcast_frame60_player0.jpg,0.946
tacticam_frame25_player7.jpg,broadcast_frame115_player6.jpg,0.957
tacticam_frame25_player8.jpg,broadcast_frame104_player7.jpg,0.9705
tacticam_frame25_player9.jpg,broadcast_frame120_player4.jpg,0.9483
tacticam_frame26_player0.jpg,broadcast_frame109_player2.jpg,0.949
tacticam_frame26_player1.jpg,broadcast_frame24_player7.jpg,0.9552
tacticam_frame26_player10.jpg,broadcast_frame80_player12.jpg,0.9511
tacticam_frame26_player11.jpg,broadcast_frame110_player2.jpg,0.9505
tacticam_frame26_player12.jpg,broadcast_frame39_player7.jpg,0.9549
tacticam_frame26_player13.jpg,broadcast_frame94_player2.jpg,0.963
tacticam_frame26_player14.jpg,broadcast_frame114_player8.jpg,0.9621
tacticam_frame26_player2.jpg,broadcast_frame102_player3.jpg,0.968
tacticam_frame26_player3.jpg,broadcast_frame98_player4.jpg,0.9553
tacticam_frame26_player4.jpg,broadcast_frame25_player8.jpg,0.9656
tacticam_frame26_player5.jpg,broadcast_frame17_player8.jpg,0.9646
tacticam_frame26_player6.jpg,broadcast_frame71_player5.jpg,0.9755
tacticam_frame26_player7.jpg,broadcast_frame26_player1.jpg,0.9552
tacticam_frame26_player8.jpg,broadcast_frame122_player8.jpg,0.961
tacticam_frame26_player9.jpg,broadcast_frame56_player2.jpg,0.9476
tacticam_frame27_player0.jpg,broadcast_frame37_player9.jpg,0.9713
tacticam_frame27_player1.jpg,broadcast_frame12_player8.jpg,0.9537
tacticam_frame27_player10.jpg,broadcast_frame122_player8.jpg,0.9544
tacticam_frame27_player11.jpg,broadcast_frame115_player6.jpg,0.957
tacticam_frame27_player12.jpg,broadcast_frame79_player4.jpg,0.9611
tacticam_frame27_player13.jpg,broadcast_frame106_player0.jpg,0.9565
tacticam_frame27_player2.jpg,broadcast_frame13_player3.jpg,0.9618
tacticam_frame27_player3.jpg,broadcast_frame104_player5.jpg,0.9095
tacticam_frame27_player4.jpg,broadcast_frame17_player8.jpg,0.968
tacticam_frame27_player5.jpg,broadcast_frame98_player4.jpg,0.957
tacticam_frame27_player6.jpg,broadcast_frame81_player10.jpg,0.959
tacticam_frame27_player7.jpg,broadcast_frame19_player7.jpg,0.9693
tacticam_frame27_player8.jpg,broadcast_frame104_player7.jpg,0.9533
tacticam_frame27_player9.jpg,broadcast_frame79_player4.jpg,0.9637
tacticam_frame28_player0.jpg,broadcast_frame43_player6.jpg,0.969
tacticam_frame28_player1.jpg,broadcast_frame13_player9.jpg,0.9661
tacticam_frame28_player10.jpg,broadcast_frame105_player1.jpg,0.9535
tacticam_frame28_player11.jpg,broadcast_frame94_player5.jpg,0.9692
tacticam_frame28_player12.jpg,broadcast_frame95_player1.jpg,0.9549
tacticam_frame28_player13.jpg,broadcast_frame99_player11.jpg,0.9134
tacticam_frame28_player14.jpg,broadcast_frame104_player7.jpg,0.9589
tacticam_frame28_player15.jpg,broadcast_frame67_player11.jpg,0.9346
tacticam_frame28_player2.jpg,broadcast_frame17_player8.jpg,0.9526
tacticam_frame28_player3.jpg,broadcast_frame35_player8.jpg,0.9617
tacticam_frame28_player4.jpg,broadcast_frame19_player7.jpg,0.9654
tacticam_frame28_player5.jpg,broadcast_frame31_player8.jpg,0.9498
tacticam_frame28_player6.jpg,broadcast_frame98_player4.jpg,0.929
tacticam_frame28_player7.jpg,broadcast_frame121_player9.jpg,0.9713
tacticam_frame28_player8.jpg,broadcast_frame98_player4.jpg,0.9597
tacticam_frame28_player9.jpg,broadcast_frame74_player5.jpg,0.9629
tacticam_frame29_player0.jpg,broadcast_frame25_player10.jpg,0.9704
tacticam_frame29_player1.jpg,broadcast_frame13_player9.jpg,0.9739
tacticam_frame29_player10.jpg,broadcast_frame86_player4.jpg,0.9465
tacticam_frame29_player11.jpg,broadcast_frame17_player10.jpg,0.9676
tacticam_frame29_player12.jpg,broadcast_frame93_player2.jpg,0.9621
tacticam_frame29_player13.jpg,broadcast_frame93_player2.jpg,0.9619
tacticam_frame29_player14.jpg,broadcast_frame117_player3.jpg,0.9687
tacticam_frame29_player2.jpg,broadcast_frame19_player7.jpg,0.9468
tacticam_frame29_player3.jpg,broadcast_frame13_player9.jpg,0.951
tacticam_frame29_player4.jpg,broadcast_frame14_player3.jpg,0.9708
tacticam_frame29_player5.jpg,broadcast_frame103_player0.jpg,0.962
tacticam_frame29_player6.jpg,broadcast_frame67_player11.jpg,0.9454
tacticam_frame29_player7.jpg,broadcast_frame102_player3.jpg,0.9574
tacticam_frame29_player8.jpg,broadcast_frame89_player5.jpg,0.9443
tacticam_frame29_player9.jpg,broadcast_frame121_player9.jpg,0.9659
tacticam_frame2_player0.jpg,broadcast_frame5_player9.jpg,0.9619
tacticam_frame2_player1.jpg,broadcast_frame32_player10.jpg,0.9657
tacticam_frame2_player10.jpg,broadcast_frame104_player1.jpg,0.9555
tacticam_frame2_player11.jpg,broadcast_frame101_player8.jpg,0.9604
tacticam_frame2_player12.jpg,broadcast_frame53_player5.jpg,0.9591
tacticam_frame2_player13.jpg,broadcast_frame94_player4.jpg,0.9655
tacticam_frame2_player14.jpg,broadcast_frame117_player3.jpg,0.946
tacticam_frame2_player15.jpg,broadcast_frame17_player8.jpg,0.9743
tacticam_frame2_player2.jpg,broadcast_frame104_player7.jpg,0.9776
tacticam_frame2_player3.jpg,broadcast_frame82_player9.jpg,0.9576
tacticam_frame2_player4.jpg,broadcast_frame98_player4.jpg,0.9602
tacticam_frame2_player5.jpg,broadcast_frame13_player11.jpg,0.9275
tacticam_frame2_player6.jpg,broadcast_frame69_player0.jpg,0.9286
tacticam_frame2_player7.jpg,broadcast_frame90_player8.jpg,0.9345
tacticam_frame2_player8.jpg,broadcast_frame81_player10.jpg,0.9721
tacticam_frame2_player9.jpg,broadcast_frame101_player8.jpg,0.9556
tacticam_frame30_player0.jpg,broadcast_frame43_player2.jpg,0.9474
tacticam_frame30_player1.jpg,broadcast_frame119_player10.jpg,0.9501
tacticam_frame30_player10.jpg,broadcast_frame98_player4.jpg,0.9599
tacticam_frame30_player11.jpg,broadcast_frame116_player7.jpg,0.9519
tacticam_frame30_player12.jpg,broadcast_frame81_player10.jpg,0.9691
tacticam_frame30_player13.jpg,broadcast_frame101_player8.jpg,0.9767
tacticam_frame30_player14.jpg,broadcast_frame74_player5.jpg,0.9495
tacticam_frame30_player15.jpg,broadcast_frame99_player11.jpg,0.9383
tacticam_frame30_player2.jpg,broadcast_frame104_player7.jpg,0.976
tacticam_frame30_player3.jpg,broadcast_frame106_player3.jpg,0.9695
tacticam_frame30_player4.jpg,broadcast_frame11_player12.jpg,0.9665
tacticam_frame30_player5.jpg,broadcast_frame78_player6.jpg,0.9621
tacticam_frame30_player6.jpg,broadcast_frame13_player12.jpg,0.9583
tacticam_frame30_player7.jpg,broadcast_frame123_player6.jpg,0.9675
tacticam_frame30_player8.jpg,broadcast_frame34_player1.jpg,0.9364
tacticam_frame30_player9.jpg,broadcast_frame68_player8.jpg,0.9368
tacticam_frame31_player0.jpg,broadcast_frame17_player8.jpg,0.9461
tacticam_frame31_player1.jpg,broadcast_frame57_player3.jpg,0.9419
tacticam_frame31_player10.jpg,broadcast_frame105_player1.jpg,0.9704
tacticam_frame31_player11.jpg,broadcast_frame116_player7.jpg,0.9676
tacticam_frame31_player12.jpg,broadcast_frame84_player0.jpg,0.9612
tacticam_frame31_player13.jpg,broadcast_frame98_player2.jpg,0.9578
tacticam_frame31_player14.jpg,broadcast_frame19_player11.jpg,0.9537
tacticam_frame31_player15.jpg,broadcast_frame14_player12.jpg,0.9562
tacticam_frame31_player2.jpg,broadcast_frame117_player3.jpg,0.9806
tacticam_frame31_player3.jpg,broadcast_frame31_player11.jpg,0.9229
tacticam_frame31_player4.jpg,broadcast_frame25_player10.jpg,0.974
tacticam_frame31_player5.jpg,broadcast_frame117_player3.jpg,0.9758
tacticam_frame31_player6.jpg,broadcast_frame41_player9.jpg,0.9511
tacticam_frame31_player7.jpg,broadcast_frame34_player2.jpg,0.9638
tacticam_frame31_player8.jpg,broadcast_frame123_player6.jpg,0.9578
tacticam_frame31_player9.jpg,broadcast_frame119_player8.jpg,0.9687
tacticam_frame32_player0.jpg,broadcast_frame77_player5.jpg,0.9486
tacticam_frame32_player1.jpg,broadcast_frame21_player7.jpg,0.9732
tacticam_frame32_player10.jpg,broadcast_frame13_player12.jpg,0.9606
tacticam_frame32_player11.jpg,broadcast_frame105_player1.jpg,0.958
tacticam_frame32_player12.jpg,broadcast_frame17_player8.jpg,0.9616
tacticam_frame32_player13.jpg,broadcast_frame96_player2.jpg,0.9586
tacticam_frame32_player14.jpg,broadcast_frame101_player2.jpg,0.9523
tacticam_frame32_player2.jpg,broadcast_frame13_player9.jpg,0.959
tacticam_frame32_player3.jpg,broadcast_frame67_player11.jpg,0.9358
tacticam_frame32_player4.jpg,broadcast_frame25_player10.jpg,0.9663
tacticam_frame32_player5.jpg,broadcast_frame17_player8.jpg,0.9697
tacticam_frame32_player6.jpg,broadcast_frame12_player5.jpg,0.9662
tacticam_frame32_player7.jpg,broadcast_frame95_player4.jpg,0.9527
tacticam_frame32_player8.jpg,broadcast_frame82_player9.jpg,0.9518
tacticam_frame32_player9.jpg,broadcast_frame117_player3.jpg,0.9498
tacticam_frame33_player0.jpg,broadcast_frame99_player11.jpg,0.9452
tacticam_frame33_player1.jpg,broadcast_frame26_player4.jpg,0.9513
tacticam_frame33_player10.jpg,broadcast_frame68_player8.jpg,0.9373
tacticam_frame33_player11.jpg,broadcast_frame101_player8.jpg,0.97
tacticam_frame33_player12.jpg,broadcast_frame120_player4.jpg,0.9557
tacticam_frame33_player2.jpg,broadcast_frame117_player3.jpg,0.9603
tacticam_frame33_player3.jpg,broadcast_frame102_player3.jpg,0.9613
tacticam_frame33_player4.jpg,broadcast_frame78_player3.jpg,0.9544
tacticam_frame33_player5.jpg,broadcast_frame67_player11.jpg,0.9263
tacticam_frame33_player6.jpg,broadcast_frame109_player3.jpg,0.9677
tacticam_frame33_player7.jpg,broadcast_frame117_player3.jpg,0.9762
tacticam_frame33_player8.jpg,broadcast_frame116_player7.jpg,0.9687
tacticam_frame33_player9.jpg,broadcast_frame115_player6.jpg,0.9508
tacticam_frame34_player0.jpg,broadcast_frame99_player11.jpg,0.939
tacticam_frame34_player1.jpg,broadcast_frame108_player8.jpg,0.9637
tacticam_frame34_player10.jpg,broadcast_frame105_player1.jpg,0.9731
tacticam_frame34_player11.jpg,broadcast_frame12_player8.jpg,0.9593
tacticam_frame34_player12.jpg,broadcast_frame98_player4.jpg,0.9681
tacticam_frame34_player2.jpg,broadcast_frame110_player2.jpg,0.9435
tacticam_frame34_player3.jpg,broadcast_frame84_player0.jpg,0.9595
tacticam_frame34_player4.jpg,broadcast_frame81_player10.jpg,0.9555
tacticam_frame34_player5.jpg,broadcast_frame98_player4.jpg,0.9576
tacticam_frame34_player6.jpg,broadcast_frame78_player3.jpg,0.9683
tacticam_frame34_player7.jpg,broadcast_frame67_player11.jpg,0.9286
tacticam_frame34_player8.jpg,broadcast_frame117_player3.jpg,0.972
